data_state,lic_type,standard_app_type,year,mean,median,count,count_over30days,pct_over30days,count_over60days,pct_over60days,count_over90days,pct_over90days,count_over120days,pct_over120days,count_over180days,pct_over180days,count_over1year,pct_over1year
VA,LPN,Unknown,2020,105,77,1430,1308,0.9146853146853147,978,0.6839160839160839,556,0.3888111888111888,356,0.24895104895104894,190,0.13286713286713286,35,0.024475524475524476
VA,LPN,Unknown,2021,107,78,1024,885,0.8642578125,702,0.685546875,377,0.3681640625,248,0.2421875,147,0.1435546875,39,0.0380859375
VA,RN,Unknown,2020,86,69,7733,6301,0.8148196042932885,4563,0.5900685374369585,2586,0.3344109659899134,1427,0.18453381611276348,599,0.07746023535497219,124,0.016035173929910773
VA,RN,Unknown,2021,79,66,6889,5111,0.7419073885905066,3888,0.5643779939033241,1841,0.26723762519959354,966,0.14022354478153579,497,0.07214399767745681,106,0.015386848599216142
VA,RN-Provisional,Temporary,2020,110,110.5,2,2,1,2,1,1,0.5,1,0.5,0,0,0,0
VA,RN-Provisional,Temporary,2021,147,114,10,10,1,8,0.8,6,0.6,5,0.5,3,0.3,0,0
VA,RN-Temp,Temporary,2020,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VA,RN-Temp,Temporary,2021,64,14,36,15,0.4166666666666667,10,0.2777777777777778,9,0.25,6,0.16666666666666666,5,0.1388888888888889,2,0.05555555555555555
VT,LPN,Endorsement,2020,4,1,254,6,0.023622047244094488,4,0.015748031496062992,1,0.003937007874015748,0,0,0,0,0,0
VT,LPN,Endorsement,2021,7,1,210,10,0.047619047619047616,5,0.023809523809523808,3,0.014285714285714285,3,0.014285714285714285,1,0.004761904761904762,0,0
VT,LPN,Endorsement,Pending as of 09/23/21,60,36,23,12,0.5217391304347826,9,0.391304347826087,8,0.34782608695652173,6,0.2608695652173913,1,0.043478260869565216,0,0
VT,LPN,Exam,2020,70,63,131,113,0.8625954198473282,70,0.5343511450381679,27,0.20610687022900764,10,0.07633587786259542,4,0.030534351145038167,0,0
VT,LPN,Exam,2021,44,36.5,140,89,0.6357142857142857,33,0.2357142857142857,5,0.03571428571428571,2,0.014285714285714285,1,0.007142857142857143,0,0
VT,LPN,Exam,Pending as of 09/23/21,96,96.5,10,9,0.9,9,0.9,7,0.7,3,0.3,0,0,0,0
VT,LPN-Temp,Temporary,2020,22,22,116,36,0.3103448275862069,1,0.008620689655172414,0,0,0,0,0,0,0,0
VT,LPN-Temp,Temporary,2021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VT,RN,Endorsement,2020,9,1,2735,217,0.07934186471663619,127,0.046435100548446066,82,0.029981718464351007,57,0.020840950639853747,18,0.006581352833638025,0,0
VT,RN,Endorsement,2021,8,1,2375,183,0.07705263157894737,89,0.03747368421052632,52,0.021894736842105262,30,0.01263157894736842,5,0.002105263157894737,2,8.421052631578948e-4
VT,RN,Endorsement,Pending as of 09/23/21,74,60,154,104,0.6753246753246753,77,0.5,55,0.35714285714285715,40,0.2597402597402597,3,0.01948051948051948,0,0
VT,RN,Exam,2020,63,47,330,240,0.7272727272727273,106,0.3212121212121212,51,0.15454545454545454,29,0.08787878787878788,12,0.03636363636363636,6,0.01818181818181818
VT,RN,Exam,2021,64,50,337,256,0.7596439169139466,135,0.40059347181008903,50,0.14836795252225518,16,0.04747774480712166,14,0.04154302670623145,2,0.005934718100890208
VT,RN,Exam,Pending as of 09/23/21,103,113,59,51,0.864406779661017,43,0.7288135593220338,34,0.576271186440678,26,0.4406779661016949,1,0.01694915254237288,0,0
VT,RN-Temp,Temporary,2020,11,8,203,16,0.07881773399014778,1,0.0049261083743842365,0,0,0,0,0,0,0,0
VT,RN-Temp,Temporary,2021,23,23,7,3,0.42857142857142855,0,0,0,0,0,0,0,0,0,0
WV,RN,Endorsement,2020,47,30,936,460,0.49145299145299143,257,0.2745726495726496,151,0.16132478632478633,82,0.0876068376068376,25,0.026709401709401708,0,0
WV,RN,Endorsement,2021,55,35,939,520,0.5537806176783813,315,0.3354632587859425,187,0.19914802981895632,129,0.13738019169329074,25,0.026624068157614485,1,0.0010649627263045794
WV,RN,Endorsement,Pending as of 10/07/21,74,64.5,352,284,0.8068181818181818,182,0.5170454545454546,120,0.3409090909090909,70,0.19886363636363635,0,0,0,0
WV,RN,Exam,2020,91,86,1149,1102,0.959094865100087,853,0.742384682332463,522,0.45430809399477806,264,0.2297650130548303,22,0.019147084421235857,0,0
WV,RN,Exam,2021,92,86,1023,989,0.9667644183773216,800,0.7820136852394917,466,0.4555229716520039,217,0.21212121212121213,27,0.026392961876832845,0,0
WV,RN,Exam,Pending as of 10/07/21,124,128,329,303,0.9209726443768997,219,0.6656534954407295,191,0.5805471124620061,176,0.5349544072948328,83,0.25227963525835867,0,0
WV,RN,Exam-retest,2020,60,52,99,90,0.9090909090909091,33,0.3333333333333333,13,0.13131313131313133,6,0.06060606060606061,1,0.010101010101010102,0,0
WV,RN,Exam-retest,2021,56,47,118,99,0.8389830508474576,29,0.2457627118644068,15,0.1271186440677966,9,0.07627118644067797,3,0.025423728813559324,0,0
WV,RN,Exam-retest,Pending as of 10/07/21,79,72,112,95,0.8482142857142857,61,0.5446428571428571,40,0.35714285714285715,17,0.15178571428571427,5,0.044642857142857144,0,0
WV,RN,Other,2020,164,163.5,2,2,1,2,1,1,0.5,1,0.5,1,0.5,0,0
WV,RN,Other,2021,134,127.5,10,9,0.9,9,0.9,8,0.8,5,0.5,1,0.1,0,0
WV,RN,Other,Pending as of 10/07/21,84,81,8,7,0.875,5,0.625,3,0.375,2,0.25,0,0,0,0
WV,RN,Reinstatement,2020,45,25,501,209,0.4171656686626746,108,0.2155688622754491,70,0.13972055888223553,50,0.0998003992015968,20,0.03992015968063872,3,0.005988023952095809
WV,RN,Reinstatement,2021,45,21,306,117,0.38235294117647056,75,0.24509803921568626,46,0.1503267973856209,35,0.11437908496732026,10,0.032679738562091505,2,0.006535947712418301
WV,RN,Reinstatement,Pending as of 10/07/21,91,65,146,120,0.821917808219178,87,0.5958904109589042,61,0.4178082191780822,42,0.2876712328767123,10,0.0684931506849315,0,0
WV,RN,Renewal,2020,0,0,29231,9,3.078923061133728e-4,1,3.4210256234819196e-5,1,3.4210256234819196e-5,1,3.4210256234819196e-5,1,3.4210256234819196e-5,0,0
WV,RN,Renewal,2021,1,0,8721,40,0.004586629973626878,13,0.0014906547414287351,9,0.0010319917440660474,9,0.0010319917440660474,7,8.026602453847036e-4,0,0
WV,RN,Renewal,Pending as of 10/07/21,24,24.5,6,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0
WV,RN-Temp,Temporary,2020,10,3,274,25,0.09124087591240876,7,0.025547445255474453,3,0.010948905109489052,1,0.0036496350364963502,0,0,0,0
WV,RN-Temp,Temporary,2021,5,3,326,3,0.009202453987730062,0,0,0,0,0,0,0,0,0,0
WV,RN-Temp,Temporary,Pending as of 10/07/21,86,69,19,18,0.9473684210526315,12,0.631578947368421,8,0.42105263157894735,5,0.2631578947368421,0,0,0,0
WY,RN,Endorsement,2020,64,35,455,254,0.5582417582417583,141,0.3098901098901099,98,0.2153846153846154,71,0.15604395604395604,36,0.07912087912087912,1,0.002197802197802198
WY,RN,Endorsement,2021,59,34,345,194,0.5623188405797102,110,0.3188405797101449,67,0.19420289855072465,43,0.1246376811594203,17,0.04927536231884058,1,0.002898550724637681
WY,RN,Exam,2020,69,60,263,250,0.9505703422053232,131,0.49809885931558934,44,0.16730038022813687,21,0.07984790874524715,6,0.022813688212927757,0,0
WY,RN,Exam,2021,64,57,245,224,0.9142857142857143,113,0.46122448979591835,41,0.1673469387755102,11,0.044897959183673466,2,0.00816326530612245,1,0.004081632653061225
